,note0,note1,note2,note3,time
98,2,11,5,2,0
99,2,11,5,2,0
100,4,0,7,0,0
101,4,0,7,0,0
102,4,0,7,10,0
103,4,0,7,10,0
104,5,0,9,9,0
105,5,0,9,9,0
106,5,0,5,9,0
107,5,0,5,9,0
108,7,1,10,4,0
109,7,1,10,4,0
110,7,1,7,4,0
111,7,1,7,4,0
112,5,2,9,5,0
113,5,2,9,5,0
114,5,2,9,7,0
115,5,2,9,7,0
116,4,2,9,9,0
117,4,2,9,9,0
118,4,2,4,9,0
119,4,2,4,9,0
120,4,1,9,9,0
121,4,1,9,9,0
122,4,1,7,9,0
123,4,1,7,9,0
124,2,9,6,2,0
125,2,9,6,2,0
126,2,9,6,2,0
127,2,9,6,2,0
128,2,9,6,2,0
129,2,9,6,2,0
130,2,9,6,2,0
131,2,9,6,2,0
0,0,0,0,0,5
0,2,9,5,2,0
1,2,9,5,2,0
2,2,9,5,2,0
3,2,9,5,2,0
4,5,2,9,2,0
5,5,2,9,2,0
6,5,2,9,2,0
7,5,2,9,2,0
8,7,2,10,7,0
9,7,2,10,7,0
10,7,4,10,7,0
11,7,4,10,7,0
12,9,5,2,2,0
13,9,5,2,2,0
14,9,5,2,2,0
15,9,5,2,2,0
16,2,9,5,2,0
17,2,9,5,2,0
18,2,9,5,2,0
19,2,9,5,2,0
20,0,9,4,9,0
21,0,9,4,9,0
22,0,9,4,9,0
23,0,9,4,9,0
24,0,8,4,4,0
25,0,8,4,4,0
26,11,8,4,4,0
27,11,8,2,4,0
28,9,9,0,5,0
29,9,9,0,5,0
30,11,8,2,5,0
31,11,8,2,5,0
32,0,9,4,0,0
33,0,9,4,0,0
34,0,9,5,2,0
35,0,9,5,2,0
36,11,9,11,4,0
37,11,9,11,4,0
38,11,8,4,4,0
39,11,6,4,4,0
40,11,8,4,4,0
41,11,8,4,4,0
42,11,8,2,4,0
43,11,8,2,4,0
44,9,4,1,9,0
45,9,4,1,9,0
46,9,4,1,9,0
47,9,4,1,9,0
48,2,9,2,5,0
49,2,9,2,5,0
50,2,9,2,5,0
51,2,9,2,5,0
52,2,9,2,10,0
53,2,9,2,10,0
54,2,7,4,10,0
55,2,7,4,10,0
56,2,11,5,9,0
57,2,11,5,9,0
58,2,11,5,8,0
59,2,11,5,8,0
60,1,9,4,9,0
61,1,9,4,9,0
62,1,9,4,9,0
63,1,9,4,9,0
64,4,9,9,1,0
65,4,9,9,1,0
66,4,7,9,1,0
67,4,7,9,1,0
68,2,5,9,2,0
69,2,5,9,2,0
70,2,5,9,4,0
71,2,5,9,4,0
72,9,5,2,5,0
73,9,5,2,5,0
74,9,5,2,5,0
75,9,5,2,5,0
76,10,7,2,5,0
77,10,7,2,5,0
78,10,7,0,4,0
79,10,7,0,4,0
80,9,5,0,5,0
81,9,5,0,5,0
82,7,5,0,5,0
83,7,5,0,5,0
84,7,5,2,10,0
85,7,5,2,10,0
86,7,4,10,10,0
87,7,2,10,10,0
88,7,4,7,0,0
89,7,4,7,0,0
90,7,4,0,0,0
91,7,4,10,0,0
92,5,0,9,5,0
93,5,0,9,5,0
94,5,0,9,5,0
95,5,0,9,5,0
96,5,2,10,10,0
97,5,2,10,10,0
98,5,2,10,10,0
99,5,2,10,10,0
100,4,2,10,7,0
101,4,2,10,7,0
102,4,2,10,7,0
103,4,2,10,7,0
104,4,1,9,9,0
105,4,1,9,9,0
106,4,1,7,9,0
107,4,1,7,9,0
108,2,9,5,2,0
109,2,9,5,2,0
110,2,9,5,2,0
111,2,9,5,2,0
112,9,5,2,2,0
113,9,5,2,2,0
114,9,5,2,2,0
115,9,5,2,2,0
116,0,5,0,9,0
117,0,5,0,9,0
118,0,4,0,7,0
119,0,4,0,7,0
120,0,5,0,9,0
121,0,5,0,9,0
122,0,5,0,10,0
123,0,5,0,10,0
124,7,4,0,0,0
125,7,4,0,0,0
126,9,4,9,0,0
127,9,4,9,0,0
128,10,5,2,2,0
129,10,5,2,2,0
130,10,7,0,4,0
131,10,7,0,4,0
132,9,5,0,5,0
133,9,5,0,5,0
134,9,5,0,5,0
135,9,5,0,5,0
136,9,5,0,2,0
137,9,5,0,2,0
138,9,5,0,2,0
139,9,5,0,2,0
140,0,5,0,9,0
141,0,5,0,9,0
142,0,5,0,9,0
143,0,5,0,9,0
144,2,5,0,10,0
145,2,5,0,10,0
146,2,5,10,10,0
147,2,5,10,10,0
148,9,5,0,5,0
149,9,5,0,5,0
150,9,5,0,5,0
151,9,5,0,5,0
152,0,7,0,4,0
153,0,7,0,4,0
154,0,7,0,4,0
155,0,7,0,4,0
156,9,7,0,5,0
157,9,7,0,5,0
158,9,5,0,5,0
159,9,4,0,5,0
160,7,2,10,10,0
161,7,2,10,10,0
162,5,2,10,10,0
163,5,2,10,10,0
164,4,2,10,7,0
165,4,2,10,7,0
166,4,2,7,7,0
167,4,2,7,7,0
168,4,1,4,9,0
169,4,1,4,9,0
170,2,1,9,9,0
171,2,1,7,9,0
172,2,9,6,2,0
173,2,9,6,2,0
174,2,9,6,2,0
175,2,9,6,2,0
176,2,9,6,2,0
177,2,9,6,2,0
178,2,9,6,2,0
179,2,9,6,2,0
0,0,0,0,0,5
0,7,2,11,7,0
1,7,2,11,7,0
2,7,2,11,6,0
3,7,2,11,6,0
4,7,4,11,4,0
5,7,4,11,4,0
6,7,4,11,2,0
7,7,4,11,2,0
8,9,4,9,0,0
9,9,4,9,0,0
10,9,2,6,2,0
11,9,2,6,2,0
12,11,2,7,7,0
13,11,2,7,7,0
14,11,4,7,7,0
15,11,4,7,7,0
16,9,6,9,2,0
17,9,6,9,2,0
18,11,6,9,2,0
19,11,6,9,2,0
20,0,4,9,9,0
21,0,4,9,9,0
22,11,7,2,11,0
23,11,6,2,11,0
24,9,4,0,0,0
25,9,4,0,0,0
26,9,6,11,2,0
27,9,6,9,2,0
28,7,2,11,7,0
29,7,2,11,7,0
30,7,2,11,7,0
31,7,2,11,7,0
32,11,7,2,7,0
33,11,7,2,7,0
34,11,7,2,6,0
35,11,7,2,6,0
36,0,7,4,4,0
37,0,7,4,4,0
38,0,9,3,4,0
39,0,9,3,4,0
40,11,9,3,4,0
41,11,9,3,4,0
42,11,7,4,4,0
43,11,7,4,4,0
44,9,6,0,4,0
45,9,6,0,4,0
46,9,4,0,4,0
47,9,3,0,4,0
48,7,4,11,4,0
49,7,4,11,4,0
50,7,4,11,2,0
51,7,4,11,2,0
52,6,2,9,0,0
53,6,2,9,0,0
54,7,2,9,11,0
55,7,2,9,11,0
56,7,2,11,9,0
57,7,2,11,9,0
58,7,2,11,7,0
59,7,2,11,7,0
60,9,2,6,2,0
61,9,2,6,2,0
62,9,2,6,2,0
63,9,2,6,2,0
64,2,6,11,11,0
65,2,6,11,11,0
66,2,6,9,11,0
67,2,6,9,11,0
68,0,4,7,4,0
69,0,4,7,4,0
70,0,4,9,6,0
71,0,4,9,6,0
72,11,2,11,7,0
73,11,2,11,7,0
74,11,1,11,7,0
75,11,2,11,7,0
76,9,4,1,7,0
77,9,4,1,7,0
78,9,6,1,6,0
79,9,4,1,6,0
80,7,2,11,11,0
81,7,2,11,11,0
82,6,2,11,9,0
83,6,2,11,9,0
84,4,2,11,7,0
85,4,2,11,7,0
86,4,2,7,6,0
87,4,2,7,6,0
88,4,1,9,9,0
89,4,1,9,9,0
90,4,1,9,9,0
91,4,1,9,9,0
92,2,2,6,2,0
93,2,2,6,2,0
94,2,2,6,2,0
95,2,2,6,2,0
96,11,6,6,3,0
97,11,6,6,3,0
98,11,6,6,3,0
99,11,6,6,3,0
100,0,4,7,4,0
101,0,4,7,4,0
102,0,4,9,6,0
103,0,4,9,6,0
104,11,2,11,7,0
105,11,2,11,7,0
106,11,2,11,7,0
107,11,2,11,7,0
108,9,4,4,1,0
109,9,4,4,1,0
110,9,6,11,3,0
111,9,6,11,3,0
112,7,7,11,4,0
113,7,7,11,4,0
114,9,7,0,2,0
115,9,7,0,0,0
116,11,7,2,11,0
117,11,7,2,11,0
118,11,7,2,0,0
119,11,7,2,0,0
120,9,6,0,2,0
121,9,6,11,2,0
122,9,6,0,2,0
123,9,6,0,2,0
124,7,2,11,7,0
125,7,2,11,7,0
126,7,2,11,7,0
127,7,2,11,7,0
128,7,2,11,7,0
129,7,2,11,7,0
130,7,2,11,7,0
131,7,2,11,7,0
0,0,0,0,0,5
0,4,0,9,9,0
1,4,0,9,9,0
2,4,0,9,9,0
3,4,0,9,9,0
4,7,0,7,4,0
5,7,0,7,4,0
6,7,0,7,4,0
7,7,0,7,4,0
8,9,0,0,5,0
9,9,0,0,5,0
10,9,2,0,5,0
11,9,2,0,5,0
12,7,4,0,0,0
13,7,4,0,0,0
14,7,5,0,2,0
15,7,5,0,2,0
16,0,7,0,4,0
17,0,7,0,4,0
18,0,7,2,5,0
19,0,7,2,5,0
20,0,7,4,7,0
21,0,7,4,7,0
22,0,7,2,7,0
23,0,7,2,7,0
24,11,7,2,7,0
25,11,7,2,7,0
26,11,7,2,7,0
27,11,7,2,7,0
28,0,7,4,0,0
29,0,7,4,0,0
30,0,7,4,0,0
31,0,7,4,0,0
32,0,7,4,0,0
33,0,7,4,0,0
34,0,7,4,0,0
35,0,7,4,0,0
36,11,7,2,7,0
37,11,7,2,7,0
38,11,7,2,7,0
39,11,7,2,7,0
40,9,5,2,2,0
41,9,5,2,2,0
42,9,4,2,4,0
43,9,4,2,4,0
44,2,2,9,6,0
45,2,2,9,6,0
46,2,4,11,8,0
47,2,4,11,8,0
48,2,4,0,9,0
49,2,4,0,9,0
50,0,6,2,9,0
51,0,6,2,9,0
52,11,8,4,4,0
53,11,8,4,4,0
54,11,8,4,2,0
55,11,8,4,2,0
56,0,9,4,0,0
57,0,9,4,0,0
58,0,9,4,2,0
59,0,9,4,2,0
60,11,9,4,4,0
61,11,9,4,4,0
62,11,8,4,4,0
63,11,6,4,4,0
64,11,8,2,4,0
65,11,8,0,4,0
66,11,8,2,4,0
67,11,8,2,4,0
68,9,4,0,9,0
69,9,4,0,9,0
70,9,4,0,9,0
71,9,4,0,9,0
72,9,4,0,9,0
73,9,4,0,9,0
74,9,4,0,9,0
75,9,4,0,9,0
76,9,4,0,9,0
77,9,4,0,9,0
78,9,4,0,9,0
79,9,4,0,9,0
80,9,4,0,9,0
81,9,4,0,9,0
82,9,4,0,7,0
83,9,4,0,7,0
84,9,2,0,6,0
85,9,2,0,6,0
86,9,2,9,4,0
87,9,2,9,4,0
88,9,2,2,6,0
89,9,2,2,6,0
90,9,6,2,2,0
91,9,6,2,2,0
92,11,7,2,7,0
93,11,7,2,7,0
94,11,7,2,9,0
95,11,7,2,9,0
96,11,7,2,7,0
97,11,7,2,7,0
98,9,9,3,6,0
99,9,9,3,6,0
100,11,7,4,4,0
101,11,7,4,4,0
102,11,7,4,6,0
103,11,7,4,6,0
104,7,7,11,4,0
105,7,7,11,4,0
106,7,6,11,2,0
107,7,6,11,2,0
108,7,4,0,0,0
109,7,4,0,0,0
110,7,4,0,9,0
111,7,4,0,9,0
112,6,2,9,2,0
113,6,2,9,2,0
114,6,2,9,2,0
115,6,2,9,2,0
116,7,2,11,7,0
117,7,2,11,7,0
118,7,2,11,7,0
119,7,2,11,7,0
120,7,2,11,7,0
121,7,2,11,7,0
122,7,2,11,7,0
123,7,2,11,7,0
124,7,2,11,7,0
125,7,2,11,7,0
126,7,2,11,7,0
127,7,2,11,7,0
128,7,4,0,0,0
129,7,4,0,0,0
130,7,4,11,0,0
131,7,4,11,0,0
132,9,6,9,0,0
133,9,6,9,0,0
134,9,4,9,0,0
135,9,4,9,0,0
136,11,6,2,11,0
137,11,6,2,11,0
138,11,8,2,11,0
139,11,8,2,11,0
140,0,9,4,9,0
141,0,9,4,9,0
142,0,9,5,9,0
143,0,9,5,9,0
144,11,4,7,7,0
145,11,4,7,7,0
146,11,4,11,7,0
147,11,4,11,7,0
148,9,4,0,5,0
149,9,4,0,5,0
150,9,4,0,4,0
151,9,4,0,4,0
152,9,2,11,5,0
153,9,2,11,5,0
154,9,4,9,5,0
155,9,5,9,5,0
156,11,11,8,4,0
157,11,11,8,4,0
158,11,11,8,4,0
159,11,11,8,4,0
160,4,0,9,9,0
161,4,0,9,9,0
162,4,0,9,9,0
163,4,0,9,9,0
164,7,0,7,4,0
165,7,0,7,4,0
166,7,0,7,4,0
167,7,0,7,4,0
168,9,0,0,5,0
169,9,0,0,5,0
170,9,2,0,5,0
171,9,2,0,5,0
172,7,4,0,0,0
173,7,4,0,0,0
174,7,5,0,2,0
175,7,5,0,2,0
176,0,7,0,4,0
177,0,7,0,4,0
178,0,7,2,5,0
179,0,7,2,5,0
180,0,7,4,7,0
181,0,7,4,7,0
182,0,7,2,7,0
183,0,7,2,7,0
184,11,7,2,7,0
185,11,7,2,7,0
186,11,7,2,7,0
187,11,7,2,7,0
188,0,7,4,0,0
189,0,7,4,0,0
190,0,7,4,0,0
191,0,7,4,0,0
192,0,7,4,0,0
193,0,7,4,0,0
194,0,7,4,0,0
195,0,7,4,0,0
196,11,7,2,7,0
197,11,7,2,7,0
198,11,7,2,7,0
199,11,7,2,7,0
200,9,5,2,2,0
201,9,5,2,2,0
202,9,4,2,4,0
203,9,4,2,4,0
204,2,2,9,6,0
205,2,2,9,6,0
206,2,4,11,8,0
207,2,4,11,8,0
208,2,4,0,9,0
209,2,4,0,9,0
210,0,6,2,9,0
211,0,6,2,9,0
212,11,8,4,4,0
213,11,8,4,4,0
214,11,8,4,2,0
215,11,8,4,2,0
216,0,9,4,0,0
217,0,9,4,0,0
218,0,9,4,2,0
219,0,9,4,2,0
220,11,9,4,4,0
221,11,9,4,4,0
222,11,8,4,4,0
223,11,6,4,4,0
224,11,8,2,4,0
225,11,8,0,4,0
226,11,8,2,4,0
227,11,8,2,4,0
228,9,4,0,9,0
229,9,4,0,9,0
230,9,4,0,9,0
231,9,4,0,9,0
232,9,4,0,9,0
233,9,4,0,9,0
234,9,4,0,9,0
235,9,4,0,9,0
236,9,4,0,9,0
237,9,4,0,9,0
238,9,4,0,9,0
239,9,4,0,9,0
240,9,4,0,9,0
241,9,4,0,9,0
242,9,4,0,9,0
243,9,4,0,9,0
0,0,0,0,0,5
0,2,11,7,7,0
1,2,11,7,7,0
2,2,11,7,7,0
3,2,11,7,7,0
4,2,9,2,6,0
5,2,9,2,6,0
6,2,7,2,4,0
7,2,7,2,4,0
8,2,6,9,2,0
9,2,6,9,2,0
10,2,6,9,2,0
11,2,6,9,2,0
12,2,7,7,7,0
13,2,7,7,7,0
14,4,7,11,7,0
15,4,7,11,7,0
16,5,0,9,9,0
17,5,0,9,9,0
18,5,2,7,11,0
19,5,2,7,11,0
20,4,4,0,0,0
21,4,4,0,0,0
22,4,5,0,0,0
23,4,5,0,0,0
24,2,7,2,7,0
25,2,7,2,7,0
26,2,7,4,7,0
27,2,7,5,7,0
28,0,0,4,9,0
29,0,0,4,9,0
30,0,0,4,9,0
31,0,0,4,9,0
32,2,9,2,6,0
33,2,9,2,6,0
34,0,9,2,6,0
35,0,9,2,6,0
36,11,2,2,7,0
37,11,2,2,7,0
38,9,2,0,7,0
39,9,2,0,7,0
40,7,4,11,7,0
41,7,4,11,7,0
42,9,6,11,6,0
43,9,6,11,6,0
44,11,7,4,4,0
45,11,7,4,4,0
46,11,6,4,6,0
47,11,6,4,6,0
48,1,4,9,7,0
49,1,4,9,7,0
50,1,4,9,9,0
51,1,4,9,9,0
52,2,6,9,6,0
53,2,6,9,6,0
54,2,6,2,11,0
55,2,6,2,11,0
56,4,7,2,7,0
57,4,7,2,7,0
58,4,7,1,9,0
59,4,7,1,9,0
60,2,6,2,2,0
61,2,6,2,2,0
62,2,6,2,2,0
63,2,6,2,2,0
64,2,11,7,7,0
65,2,11,7,7,0
66,2,11,7,7,0
67,2,11,7,7,0
68,2,9,2,6,0
69,2,9,2,6,0
70,2,7,2,4,0
71,2,7,2,4,0
72,2,6,9,2,0
73,2,6,9,2,0
74,2,6,9,2,0
75,2,6,9,2,0
76,2,7,7,7,0
77,2,7,7,7,0
78,4,7,11,7,0
79,4,7,11,7,0
80,5,0,9,9,0
81,5,0,9,9,0
82,5,2,7,11,0
83,5,2,7,11,0
84,4,4,0,0,0
85,4,4,0,0,0
86,4,5,0,0,0
87,4,5,0,0,0
88,2,7,2,7,0
89,2,7,2,7,0
90,2,7,4,7,0
91,2,7,5,7,0
92,0,0,4,9,0
93,0,0,4,9,0
94,0,0,4,9,0
95,0,0,4,9,0
96,2,9,2,6,0
97,2,9,2,6,0
98,0,9,2,6,0
99,0,9,2,6,0
100,11,2,2,7,0
101,11,2,2,7,0
102,9,2,0,7,0
103,9,2,0,7,0
104,7,4,11,7,0
105,7,4,11,7,0
106,9,6,11,6,0
107,9,6,11,6,0
108,11,7,4,4,0
109,11,7,4,4,0
110,11,6,4,6,0
111,11,6,4,6,0
112,1,4,9,7,0
113,1,4,9,7,0
114,1,4,9,9,0
115,1,4,9,9,0
116,2,6,9,6,0
117,2,6,9,6,0
118,2,6,2,11,0
119,2,6,2,11,0
120,4,7,2,7,0
121,4,7,2,7,0
122,4,7,1,9,0
123,4,7,1,9,0
124,2,6,2,2,0
125,2,6,2,2,0
126,2,6,2,2,0
127,2,6,2,2,0
128,2,11,2,7,0
129,2,11,2,7,0
130,2,9,2,9,0
131,2,9,2,9,0
132,7,7,2,11,0
133,7,7,2,11,0
134,7,7,4,1,0
135,7,7,4,1,0
136,6,2,6,2,0
137,6,2,6,2,0
138,6,2,7,2,0
139,6,2,7,2,0
140,4,1,9,9,0
141,4,1,9,9,0
142,4,11,9,11,0
143,4,11,9,11,0
144,6,9,2,0,0
145,6,9,2,0,0
146,6,9,2,0,0
147,6,9,2,0,0
148,7,11,2,11,0
149,7,11,2,11,0
150,6,2,11,7,0
151,6,2,11,7,0
152,4,9,4,9,0
153,4,9,4,9,0
154,4,9,4,9,0
155,4,9,4,9,0
156,2,9,6,2,0
157,2,9,6,2,0
158,2,9,6,2,0
159,2,9,6,2,0
160,2,7,11,7,0
161,2,7,11,7,0
162,2,9,9,6,0
163,2,9,9,6,0
164,7,11,7,4,0
165,7,11,7,4,0
166,7,0,7,4,0
167,7,0,7,4,0
168,2,11,7,11,0
169,2,11,7,11,0
170,2,9,6,11,0
171,2,9,6,11,0
172,4,7,4,0,0
173,4,7,4,0,0
174,4,7,4,2,0
175,4,7,4,2,0
176,11,7,4,4,0
177,11,7,4,4,0
178,0,7,4,4,0
179,0,7,4,4,0
180,2,6,2,6,0
181,2,6,2,6,0
182,2,4,11,8,0
183,2,4,11,8,0
184,0,4,9,9,0
185,0,4,9,9,0
186,0,6,9,9,0
187,0,6,9,9,0
188,11,8,11,4,0
189,11,8,11,4,0
190,11,8,11,4,0
191,11,8,11,4,0
192,11,7,11,7,0
193,11,7,11,7,0
194,11,7,7,7,0
195,11,7,7,7,0
196,9,9,2,6,0
197,9,9,2,6,0
198,11,2,2,7,0
199,11,2,2,7,0
200,0,7,0,4,0
201,0,7,0,4,0
202,0,9,9,6,0
203,0,9,9,6,0
204,11,2,11,7,0
205,11,2,11,7,0
206,11,7,11,4,0
207,11,7,11,4,0
208,9,7,0,0,0
209,9,7,0,0,0
210,9,6,9,2,0
211,9,6,9,2,0
212,4,7,4,4,0
213,6,7,4,4,0
214,7,11,4,4,0
215,7,11,4,4,0
216,7,4,9,0,0
217,7,4,9,0,0
218,6,2,9,2,0
219,6,2,9,2,0
220,7,2,11,7,0
221,7,2,11,7,0
222,7,2,11,7,0
223,7,2,11,7,0
224,7,2,11,7,0
225,7,2,11,7,0
226,7,2,11,7,0
227,7,2,11,7,0
0,0,0,0,0,5
0,2,9,5,2,0
1,2,9,5,2,0
2,2,9,5,2,0
3,2,9,5,2,0
4,9,9,4,0,0
5,9,9,4,0,0
6,9,9,4,0,0
7,9,9,4,0,0
8,2,10,5,10,0
9,2,10,5,10,0
10,2,10,5,10,0
11,2,10,5,10,0
12,4,10,7,7,0
13,4,10,7,7,0
14,4,10,7,7,0
15,4,10,7,7,0
16,5,9,0,9,0
17,5,9,0,9,0
18,5,9,0,9,0
19,5,9,0,9,0
20,2,7,2,11,0
21,2,7,2,11,0
22,2,7,2,11,0
23,2,7,2,11,0
24,4,7,0,0,0
25,4,7,0,0,0
26,4,7,0,0,0
27,4,7,0,0,0
28,4,7,0,0,0
29,4,7,0,0,0
30,4,7,0,0,0
31,4,7,0,0,0
32,0,9,4,9,0
33,0,9,4,9,0
34,0,9,4,7,0
35,0,9,4,7,0
36,0,9,5,5,0
37,0,9,5,5,0
38,0,7,5,4,0
39,0,7,5,4,0
40,0,5,9,2,0
41,0,5,9,2,0
42,0,5,7,2,0
43,0,5,7,2,0
44,10,5,5,2,0
45,10,5,5,2,0
46,9,4,5,0,0
47,9,4,5,0,0
48,7,2,5,10,0
49,7,2,5,10,0
50,7,1,5,10,0
51,7,1,5,10,0
52,7,2,4,10,0
53,7,2,4,10,0
54,7,2,2,10,0
55,7,2,2,10,0
56,9,1,4,9,0
57,9,1,4,9,0
58,9,1,4,9,0
59,9,1,4,9,0
60,9,1,4,9,0
61,9,1,4,9,0
62,9,1,4,9,0
63,9,1,4,9,0
64,2,9,9,5,0
65,2,9,9,5,0
66,2,9,9,5,0
67,2,9,9,5,0
68,9,9,2,6,0
69,9,9,2,6,0
70,9,9,0,6,0
71,9,9,0,6,0
72,2,7,10,7,0
73,2,7,10,7,0
74,2,5,10,7,0
75,2,5,10,7,0
76,4,4,11,8,0
77,4,4,11,8,0
78,4,4,11,8,0
79,4,4,11,8,0
80,5,9,1,9,0
81,5,9,1,9,0
82,5,7,1,9,0
83,5,7,1,9,0
84,2,5,2,10,0
85,2,5,2,10,0
86,2,5,0,9,0
87,2,5,0,9,0
88,4,4,11,8,0
89,4,4,11,8,0
90,4,4,11,8,0
91,4,4,11,8,0
92,4,4,11,8,0
93,4,4,11,8,0
94,4,4,11,8,0
95,4,4,11,8,0
96,0,4,0,9,0
97,0,4,0,9,0
98,0,4,2,9,0
99,0,4,2,9,0
100,0,9,3,7,0
101,0,9,3,7,0
102,0,9,3,7,0
103,0,9,3,7,0
104,0,9,2,6,0
105,0,9,2,6,0
106,0,9,2,6,0
107,0,9,2,6,0
108,10,7,2,7,0
109,10,7,2,7,0
110,9,9,2,5,0
111,9,9,2,5,0
112,7,10,2,3,0
113,7,10,2,3,0
114,7,10,10,3,0
115,7,10,10,3,0
116,7,0,9,3,0
117,7,0,9,3,0
118,7,0,7,3,0
119,7,0,7,3,0
120,9,6,2,2,0
121,9,6,2,2,0
122,9,6,2,2,0
123,9,6,2,2,0
124,9,6,2,2,0
125,9,6,2,2,0
126,9,6,2,2,0
127,9,6,2,2,0
128,5,9,2,2,0
129,5,9,2,2,0
130,5,9,2,0,0
131,5,9,2,0,0
132,5,7,2,11,0
133,5,7,2,11,0
134,5,7,2,7,0
135,5,7,2,7,0
136,4,7,0,0,0
137,4,7,0,0,0
138,4,7,0,10,0
139,4,7,0,10,0
140,4,9,0,9,0
141,4,9,0,9,0
142,4,9,0,7,0
143,4,9,0,7,0
144,2,9,0,6,0
145,2,9,0,6,0
146,2,9,11,6,0
147,2,9,9,6,0
148,4,4,11,8,0
149,4,4,11,8,0
150,4,4,11,8,0
151,4,4,11,8,0
152,1,9,4,9,0
153,1,9,4,9,0
154,1,9,4,9,0
155,1,9,4,9,0
156,1,9,4,9,0
157,1,9,4,9,0
158,1,9,4,9,0
159,1,9,4,9,0
160,9,4,1,7,0
161,9,4,1,7,0
162,9,4,1,7,0
163,9,4,1,7,0
164,11,9,2,5,0
165,11,9,2,5,0
166,11,9,2,5,0
167,11,9,2,5,0
168,1,7,4,4,0
169,1,7,4,4,0
170,1,7,4,4,0
171,1,7,4,4,0
172,2,9,5,2,0
173,2,9,5,2,0
174,2,9,5,2,0
175,2,9,5,2,0
176,2,9,4,9,0
177,2,9,4,9,0
178,2,9,4,9,0
179,2,9,4,9,0
180,1,9,4,9,0
181,1,9,4,9,0
182,1,7,4,9,0
183,1,7,4,9,0
184,2,5,2,10,0
185,2,5,2,10,0
186,2,5,2,10,0
187,2,5,2,10,0
188,2,5,2,10,0
189,2,5,2,10,0
190,2,5,2,10,0
191,2,5,2,10,0
192,5,9,0,9,0
193,5,9,0,9,0
194,5,9,0,9,0
195,5,9,0,9,0
196,5,7,2,11,0
197,5,7,2,11,0
198,5,7,2,11,0
199,5,7,2,11,0
200,4,7,0,0,0
201,4,7,0,0,0
202,4,7,10,0,0
203,4,7,10,0,0
204,4,7,9,1,0
205,4,7,9,1,0
206,4,7,9,1,0
207,4,7,9,1,0
208,2,5,9,2,0
209,2,5,9,2,0
210,2,5,9,2,0
211,2,5,9,2,0
212,4,7,10,7,0
213,4,7,10,7,0
214,4,7,10,7,0
215,4,7,10,7,0
216,1,4,9,7,0
217,1,4,9,7,0
218,1,4,9,7,0
219,1,4,9,7,0
220,1,4,9,7,0
221,1,4,9,7,0
222,1,4,9,7,0
223,1,4,9,7,0
224,9,5,2,5,0
225,9,5,2,5,0
226,9,5,2,5,0
227,9,5,2,5,0
228,11,5,2,4,0
229,11,5,2,4,0
230,11,5,2,2,0
231,11,5,2,2,0
232,1,4,7,4,0
233,1,4,7,4,0
234,1,4,7,4,0
235,1,4,7,4,0
236,2,2,9,5,0
237,2,2,9,5,0
238,2,4,10,7,0
239,2,4,10,7,0
240,2,5,9,9,0
241,2,5,9,9,0
242,2,4,9,9,0
243,2,2,9,9,0
244,1,4,9,9,0
245,1,4,9,9,0
246,1,4,9,9,0
247,1,4,9,9,0
248,2,6,9,2,0
249,2,6,9,2,0
250,2,6,9,2,0
251,2,6,9,2,0
252,2,6,9,2,0
253,2,6,9,2,0
254,2,6,9,2,0
255,2,6,9,2,0
0,0,0,0,0,5
0,9,4,1,9,0
1,9,4,1,9,0
2,9,4,2,11,0
3,9,4,2,11,0
4,9,4,4,1,0
5,9,4,4,1,0
6,9,2,4,11,0
7,9,2,4,11,0
8,9,1,4,9,0
9,9,1,4,9,0
10,9,11,4,9,0
11,9,11,4,9,0
12,6,9,2,2,0
13,6,9,2,2,0
14,6,9,2,1,0
15,6,9,2,1,0
16,11,6,3,11,0
17,11,6,3,11,0
18,11,8,3,11,0
19,11,8,3,11,0
20,9,8,4,1,0
21,9,8,4,1,0
22,9,6,4,1,0
23,9,4,4,1,0
24,9,6,11,3,0
25,9,6,11,3,0
26,9,6,11,3,0
27,9,6,11,3,0
28,8,4,11,4,0
29,8,4,11,4,0
30,8,4,11,4,0
31,8,4,11,4,0
32,1,4,9,9,0
33,1,4,9,9,0
34,1,4,9,9,0
35,1,4,9,9,0
36,1,9,4,9,0
37,1,9,4,9,0
38,1,9,4,8,0
39,1,9,4,8,0
40,1,9,6,6,0
41,1,9,6,6,0
42,1,9,6,4,0
43,1,9,6,4,0
44,6,9,11,3,0
45,6,9,11,3,0
46,6,9,11,3,0
47,6,9,11,3,0
48,4,8,11,4,0
49,4,8,11,4,0
50,4,8,11,6,0
51,4,8,11,6,0
52,4,8,11,8,0
53,4,8,11,8,0
54,4,8,11,9,0
55,4,8,11,9,0
56,3,6,11,11,0
57,3,6,11,11,0
58,3,9,11,11,0
59,3,9,11,11,0
60,4,9,11,4,0
61,4,9,11,4,0
62,4,8,11,4,0
63,4,8,11,4,0
64,1,8,1,5,0
65,1,8,1,5,0
66,1,8,11,5,0
67,1,8,11,5,0
68,1,6,9,6,0
69,1,6,9,6,0
70,1,6,8,6,0
71,1,6,8,6,0
72,1,4,10,7,0
73,1,4,10,7,0
74,1,4,10,7,0
75,1,4,10,7,0
76,2,6,10,6,0
77,2,6,10,6,0
78,2,6,11,6,0
79,2,6,11,6,0
80,1,7,11,4,0
81,1,7,11,4,0
82,1,7,10,4,0
83,1,7,10,4,0
84,11,6,11,2,0
